image_path,gender,articleType,baseColour
dataset/images/26863.jpg,Women,Skirts,Navy Blue
dataset/images/48480.jpg,Women,Dresses,Black
dataset/images/38955.jpg,Boys,Tshirts,Green
dataset/images/15174.jpg,Men,Tshirts,Yellow
dataset/images/8915.jpg,Unisex,Shoe Accessories,Black
dataset/images/16228.jpg,Men,Sweatshirts,Grey
dataset/images/19911.jpg,Unisex,Messenger Bag,Grey
dataset/images/43910.jpg,Women,Shirts,Green
dataset/images/50535.jpg,Men,Briefs,Grey
dataset/images/16508.jpg,Men,Jeans,Blue
dataset/images/55491.jpg,Women,Lip Gloss,Brown
dataset/images/13349.jpg,Women,Jeans,Blue
dataset/images/34361.jpg,Men,Tshirts,Blue
dataset/images/13408.jpg,Men,Shirts,Blue
dataset/images/26136.jpg,Men,Trousers,Black
dataset/images/22701.jpg,Men,Sports Shoes,Black
dataset/images/17164.jpg,Men,Shirts,Blue
dataset/images/55634.jpg,Women,Heels,Gold
dataset/images/4466.jpg,Men,Sports Shoes,Black
dataset/images/47076.jpg,Women,Patiala,Black
dataset/images/35923.jpg,Women,Clutches,Brown
dataset/images/46051.jpg,Women,Earrings,Gold
dataset/images/56160.jpg,Women,Kajal and Eyeliner,Green
dataset/images/52846.jpg,Women,Earrings,White
dataset/images/33296.jpg,Men,Shirts,Navy Blue
dataset/images/14742.jpg,Men,Shirts,Blue
dataset/images/3082.jpg,Men,Tshirts,Navy Blue
dataset/images/35014.jpg,Women,Stoles,Blue
dataset/images/52315.jpg,Women,Bangle,Brown
dataset/images/48922.jpg,Women,Ring,Silver
dataset/images/21707.jpg,Men,Watches,Black
dataset/images/21559.jpg,Women,Handbags,Blue
dataset/images/8740.jpg,Men,Shirts,Navy Blue
dataset/images/47230.jpg,Men,Sandals,Brown
dataset/images/10127.jpg,Men,Casual Shoes,Brown
dataset/images/55638.jpg,Women,Heels,Metallic
dataset/images/34930.jpg,Women,Dupatta,Navy Blue
dataset/images/4077.jpg,Women,Casual Shoes,Black
dataset/images/57448.jpg,Women,Tshirts,Charcoal
dataset/images/33045.jpg,Women,Kurtas,Multi
dataset/images/16813.jpg,Men,Shirts,Navy Blue
dataset/images/45243.jpg,Women,Watches,White
dataset/images/9220.jpg,Men,Casual Shoes,Red
dataset/images/11742.jpg,Men,Tshirts,Navy Blue
dataset/images/34637.jpg,Men,Sports Shoes,White
dataset/images/41455.jpg,Men,Sandals,Grey
dataset/images/51583.jpg,Women,Jeggings,Navy Blue
dataset/images/36934.jpg,Women,Perfume and Body Mist,Gold
dataset/images/44689.jpg,Women,Tshirts,Beige
dataset/images/5185.jpg,Men,Tshirts,Black
dataset/images/29913.jpg,Women,Watches,Black
dataset/images/57468.jpg,Unisex,Flip Flops,Black
dataset/images/32317.jpg,Women,Watches,Red
dataset/images/36042.jpg,Unisex,Duffel Bag,Blue
dataset/images/56614.jpg,Women,Highlighter and Blush,Peach
dataset/images/38551.jpg,Men,Sandals,Black
dataset/images/36873.jpg,Men,Tshirts,Grey
dataset/images/54568.jpg,Women,Kurtas,Green
dataset/images/28066.jpg,Men,Trunk,Grey Melange
dataset/images/6189.jpg,Men,Tshirts,Grey
dataset/images/25098.jpg,Men,Wallets,Brown
dataset/images/31627.jpg,Men,Shirts,Navy Blue
dataset/images/11062.jpg,Men,Shirts,Maroon
dataset/images/8409.jpg,Men,Tshirts,Blue
dataset/images/35475.jpg,Men,Formal Shoes,Brown
dataset/images/29014.jpg,Men,Tshirts,Grey
dataset/images/58349.jpg,Men,Tshirts,Blue
dataset/images/48173.jpg,Women,Wallets,Multi
dataset/images/19609.jpg,Women,Tops,Purple
dataset/images/24664.jpg,Unisex,Casual Shoes,Purple
dataset/images/8148.jpg,Men,Shirts,Blue
dataset/images/48025.jpg,Women,Watches,White
dataset/images/9465.jpg,Men,Shirts,White
dataset/images/28514.jpg,Men,Shorts,Black
dataset/images/50493.jpg,Men,Innerwear Vests,Maroon
dataset/images/4286.jpg,Men,Casual Shoes,Grey
dataset/images/37590.jpg,Girls,Innerwear Vests,Pink
dataset/images/33169.jpg,Women,Tops,Yellow
dataset/images/5241.jpg,Men,Sports Shoes,Grey
dataset/images/45586.jpg,Men,Formal Shoes,Black
dataset/images/19101.jpg,Women,Kurtas,Blue
dataset/images/27144.jpg,Women,Bra,White
dataset/images/35437.jpg,Girls,Shorts,Black
dataset/images/7814.jpg,Men,Tshirts,Purple
dataset/images/44003.jpg,Women,Perfume and Body Mist,White
dataset/images/5795.jpg,Men,Tshirts,White
dataset/images/4449.jpg,Unisex,Caps,Navy Blue
dataset/images/19032.jpg,Women,Flats,Beige
dataset/images/2028.jpg,Men,Tshirts,Navy Blue
dataset/images/10386.jpg,Women,Watches,White
dataset/images/53823.jpg,Women,Tunics,White
dataset/images/47354.jpg,Women,Handbags,Olive
dataset/images/42899.jpg,Women,Belts,Grey
dataset/images/26184.jpg,Women,Flats,Brown
dataset/images/41161.jpg,Women,Trousers,Khaki
dataset/images/18749.jpg,Women,Shirts,Red
dataset/images/9067.jpg,Men,Shirts,White
dataset/images/21385.jpg,Men,Track Pants,Navy Blue
dataset/images/27264.jpg,Women,Tops,Pink
dataset/images/22825.jpg,Men,Casual Shoes,Khaki
dataset/images/43073.jpg,Men,Caps,Blue
dataset/images/15104.jpg,Women,Kurtas,Black
dataset/images/44930.jpg,Men,Jeans,Blue
dataset/images/12475.jpg,Men,Sandals,Tan
dataset/images/46294.jpg,Women,Deodorant,White
dataset/images/47366.jpg,Women,Handbags,Blue
dataset/images/23755.jpg,Men,Sunglasses,Black
dataset/images/37902.jpg,Men,Perfume and Body Mist,Black
dataset/images/48436.jpg,Men,Tshirts,Black
dataset/images/29035.jpg,Men,Tshirts,Grey
dataset/images/34394.jpg,Men,Tshirts,Red
dataset/images/24175.jpg,Women,Kurtis,Olive
dataset/images/9119.jpg,Women,Sports Shoes,Black
dataset/images/21278.jpg,Women,Sunglasses,Brown
dataset/images/46556.jpg,Men,Watches,Black
dataset/images/47306.jpg,Women,Handbags,Purple
dataset/images/35573.jpg,Men,Flip Flops,Blue
dataset/images/49581.jpg,Women,Heels,Black
dataset/images/42084.jpg,Unisex,Wallets,Brown
dataset/images/12585.jpg,Unisex,Tshirts,Blue
dataset/images/43490.jpg,Men,Tshirts,Grey
dataset/images/56685.jpg,Women,Sarees,Black
dataset/images/34291.jpg,Women,Dupatta,Green
dataset/images/38940.jpg,Boys,Shorts,Blue
dataset/images/22728.jpg,Women,Sports Shoes,White
dataset/images/54974.jpg,Women,Dresses,Black
dataset/images/23999.jpg,Men,Shirts,White
dataset/images/27089.jpg,Women,Kurtas,Brown
dataset/images/25657.jpg,Women,Watches,Purple
dataset/images/8113.jpg,Men,Belts,Brown
dataset/images/20149.jpg,Men,Shirts,Green
dataset/images/20528.jpg,Women,Handbags,Blue
dataset/images/49373.jpg,Men,Casual Shoes,Black
dataset/images/15635.jpg,Men,Tshirts,Red
dataset/images/42528.jpg,Women,Kurtas,Pink
dataset/images/36457.jpg,Men,Sports Shoes,Grey
dataset/images/11451.jpg,Men,Tshirts,Black
dataset/images/12007.jpg,Men,Shirts,Purple
dataset/images/40025.jpg,Men,Track Pants,Black
dataset/images/31201.jpg,Men,Accessory Gift Set,Black
dataset/images/30498.jpg,Women,Bra,Brown
dataset/images/12490.jpg,Men,Shirts,Purple
dataset/images/56966.jpg,Women,Heels,Black
dataset/images/26243.jpg,Men,Shorts,Grey Melange
dataset/images/46275.jpg,Women,Tunics,Blue
dataset/images/30296.jpg,Men,Tshirts,Off White
dataset/images/20447.jpg,Men,Casual Shoes,Grey
dataset/images/57703.jpg,Women,Face Moisturisers,Cream
dataset/images/56003.jpg,Women,Lipstick,Brown
dataset/images/18834.jpg,Men,Belts,Brown
dataset/images/33479.jpg,Women,Belts,Black
dataset/images/48855.jpg,Women,Pendant,Silver
dataset/images/20124.jpg,Women,Shirts,Navy Blue
dataset/images/12511.jpg,Men,Casual Shoes,Brown
dataset/images/13971.jpg,Women,Sports Shoes,Black
dataset/images/25639.jpg,Men,Watches,White
dataset/images/50043.jpg,Women,Bra,Black
dataset/images/47270.jpg,Men,Boxers,Blue
dataset/images/20627.jpg,Women,Wallets,Brown
dataset/images/11873.jpg,Men,Formal Shoes,Black
dataset/images/33262.jpg,Boys,Tshirts,White
dataset/images/36930.jpg,Men,Perfume and Body Mist,Silver
dataset/images/47023.jpg,Women,Kurtas,Black
dataset/images/5062.jpg,Men,Watches,Black
dataset/images/7171.jpg,Men,Shirts,Red
dataset/images/59238.jpg,Men,Watches,Black
dataset/images/32557.jpg,Men,Casual Shoes,Red
dataset/images/11228.jpg,Men,Watches,Copper
dataset/images/3683.jpg,Men,Tshirts,Green
dataset/images/3453.jpg,Men,Sports Shoes,White
dataset/images/17385.jpg,Men,Mufflers,Red
dataset/images/40078.jpg,Men,Tshirts,Navy Blue
dataset/images/38028.jpg,Women,Watches,Lavender
dataset/images/34643.jpg,Men,Sports Shoes,Black
dataset/images/22742.jpg,Women,Kurtas,Red
dataset/images/15245.jpg,Men,Casual Shoes,Black
dataset/images/24720.jpg,Men,Casual Shoes,Brown
dataset/images/10842.jpg,Men,Tshirts,Grey
dataset/images/6965.jpg,Men,Tshirts,Grey
dataset/images/3925.jpg,Men,Tshirts,Orange
dataset/images/33891.jpg,Men,Watches,Black
dataset/images/51829.jpg,Women,Bra,Red
dataset/images/39056.jpg,Men,Cufflinks,Steel
dataset/images/11043.jpg,Men,Shirts,White
dataset/images/4260.jpg,Men,Tshirts,Yellow
dataset/images/7357.jpg,Men,Tshirts,Beige
dataset/images/7284.jpg,Men,Tshirts,White
dataset/images/29114.jpg,Men,Socks,Navy Blue
dataset/images/24946.jpg,Girls,Tops,White
dataset/images/28748.jpg,Women,Kurtas,Red
dataset/images/55903.jpg,Women,Nail Polish,Pink
dataset/images/43515.jpg,Women,Dresses,Blue
dataset/images/45386.jpg,Women,Flats,Beige
dataset/images/16192.jpg,Men,Sweaters,Grey
dataset/images/42701.jpg,Women,Flats,Silver
dataset/images/29915.jpg,Men,Watches,Black
dataset/images/4756.jpg,Men,Tshirts,White
dataset/images/21898.jpg,Women,Kurtas,Pink
dataset/images/17538.jpg,Men,Shirts,Red
dataset/images/43788.jpg,Women,Earrings,Gold
dataset/images/24589.jpg,Women,Kurtas,Brown
dataset/images/41944.jpg,Women,Flip Flops,Pink
dataset/images/41620.jpg,Men,Shirts,Navy Blue
dataset/images/33160.jpg,Women,Tunics,Blue
dataset/images/4259.jpg,Men,Tshirts,Grey
dataset/images/15384.jpg,Men,Flip Flops,Black
dataset/images/14604.jpg,Men,Socks,Green
dataset/images/23675.jpg,Men,Sandals,Black
dataset/images/29447.jpg,Men,Watches,Bronze
dataset/images/55798.jpg,Women,Nightdress,White
dataset/images/35419.jpg,Men,Formal Shoes,Brown
dataset/images/45239.jpg,Women,Watches,Black
dataset/images/45331.jpg,Women,Heels,Blue
dataset/images/24176.jpg,Women,Kurtis,Green
dataset/images/25080.jpg,Men,Accessory Gift Set,Black
dataset/images/19529.jpg,Men,Tshirts,Green
dataset/images/49599.jpg,Women,Heels,Black
dataset/images/40080.jpg,Men,Tshirts,Blue
dataset/images/11820.jpg,Men,Casual Shoes,Green
dataset/images/12658.jpg,Men,Shirts,White
dataset/images/22030.jpg,Women,Kurtas,Red
dataset/images/13120.jpg,Men,Jackets,Navy Blue
dataset/images/42106.jpg,Men,Tshirts,White
dataset/images/37172.jpg,Boys,Shorts,Black
dataset/images/28002.jpg,Men,Briefs,Grey
dataset/images/12972.jpg,Men,Sports Shoes,Blue
dataset/images/52354.jpg,Women,Nightdress,Yellow
dataset/images/54173.jpg,Women,Necklace and Chains,Blue
dataset/images/9167.jpg,Men,Jeans,Blue
dataset/images/22658.jpg,Unisex,Backpacks,Blue
dataset/images/36466.jpg,Men,Casual Shoes,White
dataset/images/3996.jpg,Men,Flip Flops,Black
dataset/images/51389.jpg,Men,Boxers,White
dataset/images/18258.jpg,Women,Kurtas,Green
dataset/images/34653.jpg,Men,Sports Shoes,Black
dataset/images/26718.jpg,Men,Tshirts,Green
dataset/images/4745.jpg,Men,Tshirts,Green
dataset/images/46022.jpg,Women,Kurtis,White
dataset/images/32583.jpg,Women,Tops,Pink
dataset/images/38621.jpg,Men,Tshirts,Teal
dataset/images/39264.jpg,Men,Formal Shoes,Black
dataset/images/20113.jpg,Women,Kurtas,Gold
dataset/images/7878.jpg,Men,Shorts,Grey
dataset/images/46813.jpg,Girls,Skirts,Pink
dataset/images/21224.jpg,Men,Tshirts,Brown
dataset/images/22399.jpg,Men,Shirts,Blue
dataset/images/24257.jpg,Men,Casual Shoes,Navy Blue
dataset/images/3998.jpg,Men,Flip Flops,Black
dataset/images/36903.jpg,Men,Watches,Brown
dataset/images/56419.jpg,Women,Bra,Pink
dataset/images/29798.jpg,Men,Shirts,White
dataset/images/50574.jpg,Men,Trunk,Charcoal
dataset/images/17997.jpg,Men,Track Pants,Black
dataset/images/19438.jpg,Men,Shorts,Blue
dataset/images/5037.jpg,Men,Casual Shoes,White
dataset/images/20462.jpg,Women,Mobile Pouch,Purple
dataset/images/20024.jpg,Men,Shirts,Red
dataset/images/25897.jpg,Women,Leggings,Green
dataset/images/13027.jpg,Women,Heels,Gold
dataset/images/2111.jpg,Women,Track Pants,Black
dataset/images/50600.jpg,Men,Briefs,Red
dataset/images/43808.jpg,Women,Earrings,Purple
dataset/images/13375.jpg,Men,Sandals,Blue
dataset/images/23794.jpg,Men,Flip Flops,White
dataset/images/35239.jpg,Men,Socks,Black
dataset/images/29345.jpg,Men,Tshirts,Navy Blue
dataset/images/44981.jpg,Men,Watches,Grey
dataset/images/47039.jpg,Women,Kurtas,Navy Blue
dataset/images/13934.jpg,Men,Shirts,Green
dataset/images/35442.jpg,Girls,Tops,White
dataset/images/38796.jpg,Men,Tshirts,White
dataset/images/9700.jpg,Men,Formal Shoes,Brown
dataset/images/41385.jpg,Women,Shirts,Green
dataset/images/16507.jpg,Men,Jeans,Blue
dataset/images/24521.jpg,Women,Kurtas,Green
dataset/images/50570.jpg,Men,Trunk,Brown
dataset/images/12199.jpg,Men,Tshirts,Blue
dataset/images/52998.jpg,Women,Sarees,Blue
dataset/images/26091.jpg,Men,Shirts,Blue
dataset/images/50838.jpg,Men,Belts,Brown
dataset/images/16847.jpg,Men,Sunglasses,Brown
dataset/images/26890.jpg,Women,Tops,Pink
dataset/images/6569.jpg,Men,Tshirts,White
dataset/images/7235.jpg,Men,Formal Shoes,Brown
dataset/images/44667.jpg,Women,Trousers,Black
dataset/images/48026.jpg,Women,Watches,White
dataset/images/17095.jpg,Women,Wallets,Black
dataset/images/31141.jpg,Men,Shirts,Blue
dataset/images/23614.jpg,Men,Perfume and Body Mist,Black
dataset/images/5094.jpg,Men,Tshirts,Brown
dataset/images/44657.jpg,Unisex,Casual Shoes,Blue
dataset/images/45149.jpg,Men,Watches,Black
dataset/images/17129.jpg,Women,Handbags,Black
dataset/images/48198.jpg,Men,Sunglasses,Black
dataset/images/5167.jpg,Men,Tshirts,Black
dataset/images/29571.jpg,Men,Casual Shoes,Navy Blue
dataset/images/44343.jpg,Men,Tshirts,Red
dataset/images/54398.jpg,Women,Handbags,Blue
dataset/images/28557.jpg,Men,Tshirts,Blue
dataset/images/20901.jpg,Women,Flats,Brown
dataset/images/7516.jpg,Women,Tshirts,Pink
dataset/images/32848.jpg,Women,Flats,Pink
dataset/images/6761.jpg,Men,Tshirts,Blue
dataset/images/4826.jpg,Men,Track Pants,Navy Blue
dataset/images/2371.jpg,Men,Casual Shoes,Brown
dataset/images/22687.jpg,Women,Casual Shoes,White
dataset/images/41797.jpg,Women,Tunics,Pink
dataset/images/24836.jpg,Women,Sports Shoes,Grey
dataset/images/40224.jpg,Men,Belts,Brown
dataset/images/56364.jpg,Men,Perfume and Body Mist,Blue
dataset/images/10751.jpg,Men,Track Pants,Grey
dataset/images/13273.jpg,Women,Heels,Gold
dataset/images/14169.jpg,Men,Belts,Black
dataset/images/34535.jpg,Men,Formal Shoes,Brown
dataset/images/31721.jpg,Women,Earrings,Silver
dataset/images/19631.jpg,Men,Tshirts,Grey
dataset/images/8907.jpg,Women,Sports Shoes,White
dataset/images/48778.jpg,Women,Pendant,Silver
dataset/images/40669.jpg,Women,Shirts,Navy Blue
dataset/images/8791.jpg,Men,Shirts,Blue
dataset/images/54176.jpg,Women,Necklace and Chains,Gold
dataset/images/41980.jpg,Boys,Tshirts,White
dataset/images/9397.jpg,Women,Sports Shoes,White
dataset/images/44434.jpg,Men,Casual Shoes,Brown
dataset/images/42872.jpg,Women,Clutches,Grey
dataset/images/40043.jpg,Men,Track Pants,Black
dataset/images/11656.jpg,Women,Tshirts,Red
dataset/images/6344.jpg,Men,Casual Shoes,Black
dataset/images/33520.jpg,Women,Heels,Charcoal
dataset/images/37627.jpg,Girls,Tshirts,Purple
dataset/images/35675.jpg,Men,Casual Shoes,White
dataset/images/2321.jpg,Men,Tshirts,White
dataset/images/9904.jpg,Men,Sports Shoes,White
dataset/images/58235.jpg,Women,Wallets,Grey
dataset/images/24873.jpg,Boys,Tshirts,White
dataset/images/33141.jpg,Boys,Tshirts,Green
dataset/images/36359.jpg,Men,Ties,Blue
dataset/images/11684.jpg,Men,Shirts,White
dataset/images/53540.jpg,Women,Briefs,Blue
dataset/images/43300.jpg,Men,Flip Flops,Yellow
dataset/images/30807.jpg,Men,Shirts,Grey
dataset/images/4311.jpg,Unisex,Tshirts,Green
dataset/images/21451.jpg,Women,Tshirts,Green
dataset/images/37317.jpg,Men,Watches,Black
dataset/images/14582.jpg,Women,Sweaters,Black
dataset/images/23615.jpg,Women,Perfume and Body Mist,Red
dataset/images/56529.jpg,Women,Lipstick,Brown
dataset/images/56542.jpg,Women,Mascara,Black
dataset/images/33504.jpg,Women,Dresses,Pink
dataset/images/26231.jpg,Men,Tshirts,Yellow
dataset/images/12469.jpg,Men,Shirts,Blue
dataset/images/23593.jpg,Men,Deodorant,Brown
dataset/images/17004.jpg,Women,Flats,Brown
dataset/images/9093.jpg,Women,Handbags,Multi
dataset/images/17367.jpg,Men,Accessory Gift Set,Maroon
dataset/images/55471.jpg,Women,Lipstick,Red
dataset/images/51754.jpg,Women,Casual Shoes,Pink
dataset/images/3948.jpg,Women,Tops,White
dataset/images/28971.jpg,Women,Kurta Sets,Cream
dataset/images/21642.jpg,Women,Bra,White
dataset/images/31866.jpg,Women,Watches,Silver
dataset/images/25389.jpg,Men,Briefs,Red
dataset/images/24346.jpg,Men,Tracksuits,Black
dataset/images/3355.jpg,Men,Tshirts,Black
dataset/images/44255.jpg,Women,Wallets,Black
dataset/images/26800.jpg,Men,Shirts,Grey
dataset/images/31609.jpg,Unisex,Backpacks,Blue
dataset/images/19924.jpg,Women,Tops,Brown
dataset/images/22501.jpg,Women,Casual Shoes,Beige
dataset/images/22801.jpg,Men,Shirts,Blue
dataset/images/39817.jpg,Men,Sandals,Brown
dataset/images/51202.jpg,Women,Bra,Skin
dataset/images/49017.jpg,Women,Ring,Silver
dataset/images/52922.jpg,Women,Sarees,Rust
dataset/images/28253.jpg,Men,Deodorant,Black
dataset/images/32190.jpg,Women,Sports Shoes,Pink
dataset/images/30648.jpg,Men,Tshirts,Red
dataset/images/35545.jpg,Girls,Sandals,Brown
dataset/images/6502.jpg,Men,Formal Shoes,Black
dataset/images/57274.jpg,Men,Shirts,Red
dataset/images/33817.jpg,Men,Trousers,Navy Blue
dataset/images/14500.jpg,Men,Casual Shoes,Brown
dataset/images/54535.jpg,Men,Sports Shoes,White
dataset/images/41388.jpg,Women,Shirts,Pink
dataset/images/40388.jpg,Women,Tops,Red
dataset/images/38506.jpg,Girls,Capris,Pink
dataset/images/7366.jpg,Men,Casual Shoes,Black
dataset/images/36935.jpg,Men,Perfume and Body Mist,Blue
dataset/images/39609.jpg,Women,Heels,Brown
dataset/images/3685.jpg,Men,Tshirts,Charcoal
dataset/images/23940.jpg,Men,Sports Shoes,White
dataset/images/20494.jpg,Women,Wallets,Purple
dataset/images/48199.jpg,Men,Sunglasses,Black
dataset/images/19448.jpg,Men,Tshirts,Cream
dataset/images/40510.jpg,Men,Watches,Cream
dataset/images/26456.jpg,Unisex,Casual Shoes,Red
dataset/images/7001.jpg,Women,Tops,Purple
dataset/images/3679.jpg,Men,Tshirts,Black
dataset/images/57359.jpg,Women,Bra,Black
dataset/images/13764.jpg,Men,Shirts,White
dataset/images/32255.jpg,Women,Kurtis,Blue
dataset/images/44744.jpg,Men,Casual Shoes,Black
dataset/images/11438.jpg,Women,Tops,Black
dataset/images/32000.jpg,Men,Socks,Brown
dataset/images/25630.jpg,Women,Watches,Steel
dataset/images/15009.jpg,Men,Jackets,Blue
dataset/images/6848.jpg,Men,Sports Shoes,Blue
dataset/images/51388.jpg,Men,Boxers,Grey
dataset/images/27938.jpg,Women,Jeans,Blue
dataset/images/47232.jpg,Men,Sandals,Brown
dataset/images/54938.jpg,Women,Tshirts,Sea Green
dataset/images/11486.jpg,Men,Watches,Black
dataset/images/57735.jpg,Women,Lip Care,Red
dataset/images/7055.jpg,Women,Tshirts,White
dataset/images/46549.jpg,Men,Watches,Silver
dataset/images/57554.jpg,Women,Lipstick,Brown
dataset/images/39063.jpg,Men,Tshirts,Blue
dataset/images/37938.jpg,Women,Dresses,Green
dataset/images/34349.jpg,Men,Tshirts,Purple
dataset/images/19615.jpg,Women,Tops,Olive
dataset/images/41988.jpg,Boys,Shirts,Blue
dataset/images/55290.jpg,Women,Lip Gloss,Mauve
dataset/images/4496.jpg,Men,Sports Shoes,Silver
dataset/images/51458.jpg,Women,Tops,Black
dataset/images/31986.jpg,Men,Socks,Brown
dataset/images/9569.jpg,Men,Shirts,Blue
dataset/images/27041.jpg,Unisex,Duffel Bag,Black
dataset/images/20675.jpg,Men,Casual Shoes,Brown
dataset/images/46958.jpg,Boys,Flip Flops,Green
dataset/images/1728.jpg,Unisex,Sports Shoes,Green
dataset/images/19223.jpg,Men,Ties,Blue
dataset/images/37567.jpg,Girls,Tshirts,Green
dataset/images/12857.jpg,Men,Casual Shoes,Brown
dataset/images/35341.jpg,Women,Heels,Brown
dataset/images/55508.jpg,Women,Lip Gloss,Brown
dataset/images/35381.jpg,Boys,Casual Shoes,Black
dataset/images/3973.jpg,Women,Tops,Green
dataset/images/25822.jpg,Women,Kurtas,Green
